,architecture,dropout,layer_1_size,layer_2_size,layer_3_size,pooling,pretrained_model_name,sequence_length,sequence_model,sequence_model_layers,model_id
379,video_MLP_concat,0.2,0,128,0,max,resnet50,,,,379
380,video_MLP_concat,0.2,0,0,512,max,resnet50,,,,380
381,video_MLP_concat,0.2,0,0,256,max,resnet50,,,,381
382,video_MLP_concat,0.2,0,0,128,max,resnet50,,,,382
383,video_MLP_concat,0.2,0,0,0,max,resnet50,,,,383
384,video_MLP_concat,0.2,512,512,512,max,inception_resnet_v2,,,,384
385,video_MLP_concat,0.2,512,512,256,max,inception_resnet_v2,,,,385
386,video_MLP_concat,0.2,512,512,128,max,inception_resnet_v2,,,,386
387,video_MLP_concat,0.2,512,512,0,max,inception_resnet_v2,,,,387
388,video_MLP_concat,0.2,512,256,512,max,inception_resnet_v2,,,,388
389,video_MLP_concat,0.2,512,256,256,max,inception_resnet_v2,,,,389
390,video_MLP_concat,0.2,512,256,128,max,inception_resnet_v2,,,,390
391,video_MLP_concat,0.2,512,256,0,max,inception_resnet_v2,,,,391
392,video_MLP_concat,0.2,512,128,512,max,inception_resnet_v2,,,,392
393,video_MLP_concat,0.2,512,128,256,max,inception_resnet_v2,,,,393
394,video_MLP_concat,0.2,512,128,128,max,inception_resnet_v2,,,,394
395,video_MLP_concat,0.2,512,128,0,max,inception_resnet_v2,,,,395
396,video_MLP_concat,0.2,512,0,512,max,inception_resnet_v2,,,,396
397,video_MLP_concat,0.2,512,0,256,max,inception_resnet_v2,,,,397
398,video_MLP_concat,0.2,512,0,128,max,inception_resnet_v2,,,,398
399,video_MLP_concat,0.2,512,0,0,max,inception_resnet_v2,,,,399
400,video_MLP_concat,0.2,256,512,512,max,inception_resnet_v2,,,,400
401,video_MLP_concat,0.2,256,512,256,max,inception_resnet_v2,,,,401
402,video_MLP_concat,0.2,256,512,128,max,inception_resnet_v2,,,,402
403,video_MLP_concat,0.2,256,512,0,max,inception_resnet_v2,,,,403
404,video_MLP_concat,0.2,256,256,512,max,inception_resnet_v2,,,,404
405,video_MLP_concat,0.2,256,256,256,max,inception_resnet_v2,,,,405
406,video_MLP_concat,0.2,256,256,128,max,inception_resnet_v2,,,,406
407,video_MLP_concat,0.2,256,256,0,max,inception_resnet_v2,,,,407
408,video_MLP_concat,0.2,256,128,512,max,inception_resnet_v2,,,,408
409,video_MLP_concat,0.2,256,128,256,max,inception_resnet_v2,,,,409
410,video_MLP_concat,0.2,256,128,128,max,inception_resnet_v2,,,,410
411,video_MLP_concat,0.2,256,128,0,max,inception_resnet_v2,,,,411
412,video_MLP_concat,0.2,256,0,512,max,inception_resnet_v2,,,,412
413,video_MLP_concat,0.2,256,0,256,max,inception_resnet_v2,,,,413
414,video_MLP_concat,0.2,256,0,128,max,inception_resnet_v2,,,,414
415,video_MLP_concat,0.2,256,0,0,max,inception_resnet_v2,,,,415
416,video_MLP_concat,0.2,128,512,512,max,inception_resnet_v2,,,,416
417,video_MLP_concat,0.2,128,512,256,max,inception_resnet_v2,,,,417
418,video_MLP_concat,0.2,128,512,128,max,inception_resnet_v2,,,,418
419,video_MLP_concat,0.2,128,512,0,max,inception_resnet_v2,,,,419
420,video_MLP_concat,0.2,128,256,512,max,inception_resnet_v2,,,,420
421,video_MLP_concat,0.2,128,256,256,max,inception_resnet_v2,,,,421
422,video_MLP_concat,0.2,128,256,128,max,inception_resnet_v2,,,,422
423,video_MLP_concat,0.2,128,256,0,max,inception_resnet_v2,,,,423
424,video_MLP_concat,0.2,128,128,512,max,inception_resnet_v2,,,,424
425,video_MLP_concat,0.2,128,128,256,max,inception_resnet_v2,,,,425
426,video_MLP_concat,0.2,128,128,128,max,inception_resnet_v2,,,,426
427,video_MLP_concat,0.2,128,128,0,max,inception_resnet_v2,,,,427
428,video_MLP_concat,0.2,128,0,512,max,inception_resnet_v2,,,,428
429,video_MLP_concat,0.2,128,0,256,max,inception_resnet_v2,,,,429
430,video_MLP_concat,0.2,128,0,128,max,inception_resnet_v2,,,,430
431,video_MLP_concat,0.2,128,0,0,max,inception_resnet_v2,,,,431
432,video_MLP_concat,0.2,0,512,512,max,inception_resnet_v2,,,,432
433,video_MLP_concat,0.2,0,512,256,max,inception_resnet_v2,,,,433
434,video_MLP_concat,0.2,0,512,128,max,inception_resnet_v2,,,,434
435,video_MLP_concat,0.2,0,512,0,max,inception_resnet_v2,,,,435
436,video_MLP_concat,0.2,0,256,512,max,inception_resnet_v2,,,,436
437,video_MLP_concat,0.2,0,256,256,max,inception_resnet_v2,,,,437
438,video_MLP_concat,0.2,0,256,128,max,inception_resnet_v2,,,,438
439,video_MLP_concat,0.2,0,256,0,max,inception_resnet_v2,,,,439
440,video_MLP_concat,0.2,0,128,512,max,inception_resnet_v2,,,,440
441,video_MLP_concat,0.2,0,128,256,max,inception_resnet_v2,,,,441
442,video_MLP_concat,0.2,0,128,128,max,inception_resnet_v2,,,,442
443,video_MLP_concat,0.2,0,128,0,max,inception_resnet_v2,,,,443
444,video_MLP_concat,0.2,0,0,512,max,inception_resnet_v2,,,,444
445,video_MLP_concat,0.2,0,0,256,max,inception_resnet_v2,,,,445
446,video_MLP_concat,0.2,0,0,128,max,inception_resnet_v2,,,,446
447,video_MLP_concat,0.2,0,0,0,max,inception_resnet_v2,,,,447
448,video_MLP_concat,0.2,512,512,512,max,vgg16,,,,448
449,video_MLP_concat,0.2,512,512,256,max,vgg16,,,,449
450,video_MLP_concat,0.2,512,512,128,max,vgg16,,,,450
451,video_MLP_concat,0.2,512,512,0,max,vgg16,,,,451
452,video_MLP_concat,0.2,512,256,512,max,vgg16,,,,452
453,video_MLP_concat,0.2,512,256,256,max,vgg16,,,,453
454,video_MLP_concat,0.2,512,256,128,max,vgg16,,,,454
455,video_MLP_concat,0.2,512,256,0,max,vgg16,,,,455
456,video_MLP_concat,0.2,512,128,512,max,vgg16,,,,456
457,video_MLP_concat,0.2,512,128,256,max,vgg16,,,,457
458,video_MLP_concat,0.2,512,128,128,max,vgg16,,,,458
459,video_MLP_concat,0.2,512,128,0,max,vgg16,,,,459
460,video_MLP_concat,0.2,512,0,512,max,vgg16,,,,460
461,video_MLP_concat,0.2,512,0,256,max,vgg16,,,,461
462,video_MLP_concat,0.2,512,0,128,max,vgg16,,,,462
463,video_MLP_concat,0.2,512,0,0,max,vgg16,,,,463
464,video_MLP_concat,0.2,256,512,512,max,vgg16,,,,464
465,video_MLP_concat,0.2,256,512,256,max,vgg16,,,,465
466,video_MLP_concat,0.2,256,512,128,max,vgg16,,,,466
467,video_MLP_concat,0.2,256,512,0,max,vgg16,,,,467
468,video_MLP_concat,0.2,256,256,512,max,vgg16,,,,468
469,video_MLP_concat,0.2,256,256,256,max,vgg16,,,,469
470,video_MLP_concat,0.2,256,256,128,max,vgg16,,,,470
471,video_MLP_concat,0.2,256,256,0,max,vgg16,,,,471
472,video_MLP_concat,0.2,256,128,512,max,vgg16,,,,472
473,video_MLP_concat,0.2,256,128,256,max,vgg16,,,,473
474,video_MLP_concat,0.2,256,128,128,max,vgg16,,,,474
475,video_MLP_concat,0.2,256,128,0,max,vgg16,,,,475
476,video_MLP_concat,0.2,256,0,512,max,vgg16,,,,476
477,video_MLP_concat,0.2,256,0,256,max,vgg16,,,,477
478,video_MLP_concat,0.2,256,0,128,max,vgg16,,,,478
479,video_MLP_concat,0.2,256,0,0,max,vgg16,,,,479
480,video_MLP_concat,0.2,128,512,512,max,vgg16,,,,480
481,video_MLP_concat,0.2,128,512,256,max,vgg16,,,,481
482,video_MLP_concat,0.2,128,512,128,max,vgg16,,,,482
483,video_MLP_concat,0.2,128,512,0,max,vgg16,,,,483
484,video_MLP_concat,0.2,128,256,512,max,vgg16,,,,484
485,video_MLP_concat,0.2,128,256,256,max,vgg16,,,,485
486,video_MLP_concat,0.2,128,256,128,max,vgg16,,,,486
487,video_MLP_concat,0.2,128,256,0,max,vgg16,,,,487
488,video_MLP_concat,0.2,128,128,512,max,vgg16,,,,488
489,video_MLP_concat,0.2,128,128,256,max,vgg16,,,,489
490,video_MLP_concat,0.2,128,128,128,max,vgg16,,,,490
491,video_MLP_concat,0.2,128,128,0,max,vgg16,,,,491
492,video_MLP_concat,0.2,128,0,512,max,vgg16,,,,492
493,video_MLP_concat,0.2,128,0,256,max,vgg16,,,,493
494,video_MLP_concat,0.2,128,0,128,max,vgg16,,,,494
495,video_MLP_concat,0.2,128,0,0,max,vgg16,,,,495
496,video_MLP_concat,0.2,0,512,512,max,vgg16,,,,496
497,video_MLP_concat,0.2,0,512,256,max,vgg16,,,,497
498,video_MLP_concat,0.2,0,512,128,max,vgg16,,,,498
499,video_MLP_concat,0.2,0,512,0,max,vgg16,,,,499
500,video_MLP_concat,0.2,0,256,512,max,vgg16,,,,500
501,video_MLP_concat,0.2,0,256,256,max,vgg16,,,,501
502,video_MLP_concat,0.2,0,256,128,max,vgg16,,,,502
503,video_MLP_concat,0.2,0,256,0,max,vgg16,,,,503
504,video_MLP_concat,0.2,0,128,512,max,vgg16,,,,504
505,video_MLP_concat,0.2,0,128,256,max,vgg16,,,,505
506,video_MLP_concat,0.2,0,128,128,max,vgg16,,,,506
507,video_MLP_concat,0.2,0,128,0,max,vgg16,,,,507
508,video_MLP_concat,0.2,0,0,512,max,vgg16,,,,508
509,video_MLP_concat,0.2,0,0,256,max,vgg16,,,,509
510,video_MLP_concat,0.2,0,0,128,max,vgg16,,,,510
511,video_MLP_concat,0.2,0,0,0,max,vgg16,,,,511
512,video_MLP_concat,0.2,512,512,512,max,resnet50,,,,512
513,video_MLP_concat,0.2,512,512,256,max,resnet50,,,,513
514,video_MLP_concat,0.2,512,512,128,max,resnet50,,,,514
515,video_MLP_concat,0.2,512,512,0,max,resnet50,,,,515
516,video_MLP_concat,0.2,512,256,512,max,resnet50,,,,516
517,video_MLP_concat,0.2,512,256,256,max,resnet50,,,,517
518,video_MLP_concat,0.2,512,256,128,max,resnet50,,,,518
519,video_MLP_concat,0.2,512,256,0,max,resnet50,,,,519
520,video_MLP_concat,0.2,512,128,512,max,resnet50,,,,520
521,video_MLP_concat,0.2,512,128,256,max,resnet50,,,,521
522,video_MLP_concat,0.2,512,128,128,max,resnet50,,,,522
523,video_MLP_concat,0.2,512,128,0,max,resnet50,,,,523
524,video_MLP_concat,0.2,512,0,512,max,resnet50,,,,524
525,video_MLP_concat,0.2,512,0,256,max,resnet50,,,,525
526,video_MLP_concat,0.2,512,0,128,max,resnet50,,,,526
527,video_MLP_concat,0.2,512,0,0,max,resnet50,,,,527
528,video_MLP_concat,0.2,256,512,512,max,resnet50,,,,528
529,video_MLP_concat,0.2,256,512,256,max,resnet50,,,,529
530,video_MLP_concat,0.2,256,512,128,max,resnet50,,,,530
531,video_MLP_concat,0.2,256,512,0,max,resnet50,,,,531
532,video_MLP_concat,0.2,256,256,512,max,resnet50,,,,532
533,video_MLP_concat,0.2,256,256,256,max,resnet50,,,,533
534,video_MLP_concat,0.2,256,256,128,max,resnet50,,,,534
535,video_MLP_concat,0.2,256,256,0,max,resnet50,,,,535
536,video_MLP_concat,0.2,256,128,512,max,resnet50,,,,536
537,video_MLP_concat,0.2,256,128,256,max,resnet50,,,,537
538,video_MLP_concat,0.2,256,128,128,max,resnet50,,,,538
539,video_MLP_concat,0.2,256,128,0,max,resnet50,,,,539
540,video_MLP_concat,0.2,256,0,512,max,resnet50,,,,540
541,video_MLP_concat,0.2,256,0,256,max,resnet50,,,,541
542,video_MLP_concat,0.2,256,0,128,max,resnet50,,,,542
543,video_MLP_concat,0.2,256,0,0,max,resnet50,,,,543
544,video_MLP_concat,0.2,128,512,512,max,resnet50,,,,544
545,video_MLP_concat,0.2,128,512,256,max,resnet50,,,,545
546,video_MLP_concat,0.2,128,512,128,max,resnet50,,,,546
547,video_MLP_concat,0.2,128,512,0,max,resnet50,,,,547
548,video_MLP_concat,0.2,128,256,512,max,resnet50,,,,548
549,video_MLP_concat,0.2,128,256,256,max,resnet50,,,,549
550,video_MLP_concat,0.2,128,256,128,max,resnet50,,,,550
551,video_MLP_concat,0.2,128,256,0,max,resnet50,,,,551
552,video_MLP_concat,0.2,128,128,512,max,resnet50,,,,552
553,video_MLP_concat,0.2,128,128,256,max,resnet50,,,,553
554,video_MLP_concat,0.2,128,128,128,max,resnet50,,,,554
555,video_MLP_concat,0.2,128,128,0,max,resnet50,,,,555
556,video_MLP_concat,0.2,128,0,512,max,resnet50,,,,556
557,video_MLP_concat,0.2,128,0,256,max,resnet50,,,,557
558,video_MLP_concat,0.2,128,0,128,max,resnet50,,,,558
559,video_MLP_concat,0.2,128,0,0,max,resnet50,,,,559
560,video_MLP_concat,0.2,0,512,512,max,resnet50,,,,560
561,video_MLP_concat,0.2,0,512,256,max,resnet50,,,,561
562,video_MLP_concat,0.2,0,512,128,max,resnet50,,,,562
563,video_MLP_concat,0.2,0,512,0,max,resnet50,,,,563
564,video_MLP_concat,0.2,0,256,512,max,resnet50,,,,564
565,video_MLP_concat,0.2,0,256,256,max,resnet50,,,,565
566,video_MLP_concat,0.2,0,256,128,max,resnet50,,,,566
567,video_MLP_concat,0.2,0,256,0,max,resnet50,,,,567
568,video_MLP_concat,0.2,0,128,512,max,resnet50,,,,568
569,video_MLP_concat,0.2,0,128,256,max,resnet50,,,,569
570,video_MLP_concat,0.2,0,128,128,max,resnet50,,,,570
571,video_MLP_concat,0.2,0,128,0,max,resnet50,,,,571
572,video_MLP_concat,0.2,0,0,512,max,resnet50,,,,572
573,video_MLP_concat,0.2,0,0,256,max,resnet50,,,,573
574,video_MLP_concat,0.2,0,0,128,max,resnet50,,,,574
575,video_MLP_concat,0.2,0,0,0,max,resnet50,,,,575
576,video_MLP_concat,0.2,512,512,512,max,inception_resnet_v2,,,,576
577,video_MLP_concat,0.2,512,512,256,max,inception_resnet_v2,,,,577
578,video_MLP_concat,0.2,512,512,128,max,inception_resnet_v2,,,,578
579,video_MLP_concat,0.2,512,512,0,max,inception_resnet_v2,,,,579
580,video_MLP_concat,0.2,512,256,512,max,inception_resnet_v2,,,,580
581,video_MLP_concat,0.2,512,256,256,max,inception_resnet_v2,,,,581
582,video_MLP_concat,0.2,512,256,128,max,inception_resnet_v2,,,,582
583,video_MLP_concat,0.2,512,256,0,max,inception_resnet_v2,,,,583
584,video_MLP_concat,0.2,512,128,512,max,inception_resnet_v2,,,,584
585,video_MLP_concat,0.2,512,128,256,max,inception_resnet_v2,,,,585
586,video_MLP_concat,0.2,512,128,128,max,inception_resnet_v2,,,,586
587,video_MLP_concat,0.2,512,128,0,max,inception_resnet_v2,,,,587
588,video_MLP_concat,0.2,512,0,512,max,inception_resnet_v2,,,,588
589,video_MLP_concat,0.2,512,0,256,max,inception_resnet_v2,,,,589
590,video_MLP_concat,0.2,512,0,128,max,inception_resnet_v2,,,,590
591,video_MLP_concat,0.2,512,0,0,max,inception_resnet_v2,,,,591
592,video_MLP_concat,0.2,256,512,512,max,inception_resnet_v2,,,,592
593,video_MLP_concat,0.2,256,512,256,max,inception_resnet_v2,,,,593
594,video_MLP_concat,0.2,256,512,128,max,inception_resnet_v2,,,,594
595,video_MLP_concat,0.2,256,512,0,max,inception_resnet_v2,,,,595
596,video_MLP_concat,0.2,256,256,512,max,inception_resnet_v2,,,,596
597,video_MLP_concat,0.2,256,256,256,max,inception_resnet_v2,,,,597
598,video_MLP_concat,0.2,256,256,128,max,inception_resnet_v2,,,,598
599,video_MLP_concat,0.2,256,256,0,max,inception_resnet_v2,,,,599
600,video_MLP_concat,0.2,256,128,512,max,inception_resnet_v2,,,,600
601,video_MLP_concat,0.2,256,128,256,max,inception_resnet_v2,,,,601
602,video_MLP_concat,0.2,256,128,128,max,inception_resnet_v2,,,,602
603,video_MLP_concat,0.2,256,128,0,max,inception_resnet_v2,,,,603
604,video_MLP_concat,0.2,256,0,512,max,inception_resnet_v2,,,,604
605,video_MLP_concat,0.2,256,0,256,max,inception_resnet_v2,,,,605
606,video_MLP_concat,0.2,256,0,128,max,inception_resnet_v2,,,,606
607,video_MLP_concat,0.2,256,0,0,max,inception_resnet_v2,,,,607
608,video_MLP_concat,0.2,128,512,512,max,inception_resnet_v2,,,,608
609,video_MLP_concat,0.2,128,512,256,max,inception_resnet_v2,,,,609
610,video_MLP_concat,0.2,128,512,128,max,inception_resnet_v2,,,,610
611,video_MLP_concat,0.2,128,512,0,max,inception_resnet_v2,,,,611
612,video_MLP_concat,0.2,128,256,512,max,inception_resnet_v2,,,,612
613,video_MLP_concat,0.2,128,256,256,max,inception_resnet_v2,,,,613
614,video_MLP_concat,0.2,128,256,128,max,inception_resnet_v2,,,,614
615,video_MLP_concat,0.2,128,256,0,max,inception_resnet_v2,,,,615
616,video_MLP_concat,0.2,128,128,512,max,inception_resnet_v2,,,,616
617,video_MLP_concat,0.2,128,128,256,max,inception_resnet_v2,,,,617
618,video_MLP_concat,0.2,128,128,128,max,inception_resnet_v2,,,,618
619,video_MLP_concat,0.2,128,128,0,max,inception_resnet_v2,,,,619
620,video_MLP_concat,0.2,128,0,512,max,inception_resnet_v2,,,,620
621,video_MLP_concat,0.2,128,0,256,max,inception_resnet_v2,,,,621
622,video_MLP_concat,0.2,128,0,128,max,inception_resnet_v2,,,,622
623,video_MLP_concat,0.2,128,0,0,max,inception_resnet_v2,,,,623
624,video_MLP_concat,0.2,0,512,512,max,inception_resnet_v2,,,,624
625,video_MLP_concat,0.2,0,512,256,max,inception_resnet_v2,,,,625
626,video_MLP_concat,0.2,0,512,128,max,inception_resnet_v2,,,,626
627,video_MLP_concat,0.2,0,512,0,max,inception_resnet_v2,,,,627
628,video_MLP_concat,0.2,0,256,512,max,inception_resnet_v2,,,,628
629,video_MLP_concat,0.2,0,256,256,max,inception_resnet_v2,,,,629
630,video_MLP_concat,0.2,0,256,128,max,inception_resnet_v2,,,,630
631,video_MLP_concat,0.2,0,256,0,max,inception_resnet_v2,,,,631
632,video_MLP_concat,0.2,0,128,512,max,inception_resnet_v2,,,,632
633,video_MLP_concat,0.2,0,128,256,max,inception_resnet_v2,,,,633
634,video_MLP_concat,0.2,0,128,128,max,inception_resnet_v2,,,,634
635,video_MLP_concat,0.2,0,128,0,max,inception_resnet_v2,,,,635
636,video_MLP_concat,0.2,0,0,512,max,inception_resnet_v2,,,,636
637,video_MLP_concat,0.2,0,0,256,max,inception_resnet_v2,,,,637
638,video_MLP_concat,0.2,0,0,128,max,inception_resnet_v2,,,,638
639,video_MLP_concat,0.2,0,0,0,max,inception_resnet_v2,,,,639
640,video_MLP_concat,0.2,512,512,512,max,vgg16,,,,640
641,video_MLP_concat,0.2,512,512,256,max,vgg16,,,,641
642,video_MLP_concat,0.2,512,512,128,max,vgg16,,,,642
643,video_MLP_concat,0.2,512,512,0,max,vgg16,,,,643
644,video_MLP_concat,0.2,512,256,512,max,vgg16,,,,644
645,video_MLP_concat,0.2,512,256,256,max,vgg16,,,,645
646,video_MLP_concat,0.2,512,256,128,max,vgg16,,,,646
647,video_MLP_concat,0.2,512,256,0,max,vgg16,,,,647
648,video_MLP_concat,0.2,512,128,512,max,vgg16,,,,648
649,video_MLP_concat,0.2,512,128,256,max,vgg16,,,,649
650,video_MLP_concat,0.2,512,128,128,max,vgg16,,,,650
651,video_MLP_concat,0.2,512,128,0,max,vgg16,,,,651
652,video_MLP_concat,0.2,512,0,512,max,vgg16,,,,652
653,video_MLP_concat,0.2,512,0,256,max,vgg16,,,,653
654,video_MLP_concat,0.2,512,0,128,max,vgg16,,,,654
655,video_MLP_concat,0.2,512,0,0,max,vgg16,,,,655
656,video_MLP_concat,0.2,256,512,512,max,vgg16,,,,656
657,video_MLP_concat,0.2,256,512,256,max,vgg16,,,,657
658,video_MLP_concat,0.2,256,512,128,max,vgg16,,,,658
659,video_MLP_concat,0.2,256,512,0,max,vgg16,,,,659
660,video_MLP_concat,0.2,256,256,512,max,vgg16,,,,660
661,video_MLP_concat,0.2,256,256,256,max,vgg16,,,,661
662,video_MLP_concat,0.2,256,256,128,max,vgg16,,,,662
663,video_MLP_concat,0.2,256,256,0,max,vgg16,,,,663
664,video_MLP_concat,0.2,256,128,512,max,vgg16,,,,664
665,video_MLP_concat,0.2,256,128,256,max,vgg16,,,,665
666,video_MLP_concat,0.2,256,128,128,max,vgg16,,,,666
667,video_MLP_concat,0.2,256,128,0,max,vgg16,,,,667
668,video_MLP_concat,0.2,256,0,512,max,vgg16,,,,668
669,video_MLP_concat,0.2,256,0,256,max,vgg16,,,,669
670,video_MLP_concat,0.2,256,0,128,max,vgg16,,,,670
671,video_MLP_concat,0.2,256,0,0,max,vgg16,,,,671
672,video_MLP_concat,0.2,128,512,512,max,vgg16,,,,672
673,video_MLP_concat,0.2,128,512,256,max,vgg16,,,,673
674,video_MLP_concat,0.2,128,512,128,max,vgg16,,,,674
675,video_MLP_concat,0.2,128,512,0,max,vgg16,,,,675
676,video_MLP_concat,0.2,128,256,512,max,vgg16,,,,676
677,video_MLP_concat,0.2,128,256,256,max,vgg16,,,,677
678,video_MLP_concat,0.2,128,256,128,max,vgg16,,,,678
679,video_MLP_concat,0.2,128,256,0,max,vgg16,,,,679
680,video_MLP_concat,0.2,128,128,512,max,vgg16,,,,680
681,video_MLP_concat,0.2,128,128,256,max,vgg16,,,,681
682,video_MLP_concat,0.2,128,128,128,max,vgg16,,,,682
683,video_MLP_concat,0.2,128,128,0,max,vgg16,,,,683
684,video_MLP_concat,0.2,128,0,512,max,vgg16,,,,684
685,video_MLP_concat,0.2,128,0,256,max,vgg16,,,,685
686,video_MLP_concat,0.2,128,0,128,max,vgg16,,,,686
687,video_MLP_concat,0.2,128,0,0,max,vgg16,,,,687
688,video_MLP_concat,0.2,0,512,512,max,vgg16,,,,688
689,video_MLP_concat,0.2,0,512,256,max,vgg16,,,,689
690,video_MLP_concat,0.2,0,512,128,max,vgg16,,,,690
691,video_MLP_concat,0.2,0,512,0,max,vgg16,,,,691
692,video_MLP_concat,0.2,0,256,512,max,vgg16,,,,692
693,video_MLP_concat,0.2,0,256,256,max,vgg16,,,,693
694,video_MLP_concat,0.2,0,256,128,max,vgg16,,,,694
695,video_MLP_concat,0.2,0,256,0,max,vgg16,,,,695
696,video_MLP_concat,0.2,0,128,512,max,vgg16,,,,696
697,video_MLP_concat,0.2,0,128,256,max,vgg16,,,,697
698,video_MLP_concat,0.2,0,128,128,max,vgg16,,,,698
699,video_MLP_concat,0.2,0,128,0,max,vgg16,,,,699
700,video_MLP_concat,0.2,0,0,512,max,vgg16,,,,700
701,video_MLP_concat,0.2,0,0,256,max,vgg16,,,,701
702,video_MLP_concat,0.2,0,0,128,max,vgg16,,,,702
703,video_MLP_concat,0.2,0,0,0,max,vgg16,,,,703
704,video_MLP_concat,0.2,512,512,512,max,resnet50,,,,704
705,video_MLP_concat,0.2,512,512,256,max,resnet50,,,,705
706,video_MLP_concat,0.2,512,512,128,max,resnet50,,,,706
707,video_MLP_concat,0.2,512,512,0,max,resnet50,,,,707
708,video_MLP_concat,0.2,512,256,512,max,resnet50,,,,708
709,video_MLP_concat,0.2,512,256,256,max,resnet50,,,,709
710,video_MLP_concat,0.2,512,256,128,max,resnet50,,,,710
711,video_MLP_concat,0.2,512,256,0,max,resnet50,,,,711
712,video_MLP_concat,0.2,512,128,512,max,resnet50,,,,712
713,video_MLP_concat,0.2,512,128,256,max,resnet50,,,,713
714,video_MLP_concat,0.2,512,128,128,max,resnet50,,,,714
715,video_MLP_concat,0.2,512,128,0,max,resnet50,,,,715
716,video_MLP_concat,0.2,512,0,512,max,resnet50,,,,716
717,video_MLP_concat,0.2,512,0,256,max,resnet50,,,,717
718,video_MLP_concat,0.2,512,0,128,max,resnet50,,,,718
719,video_MLP_concat,0.2,512,0,0,max,resnet50,,,,719
720,video_MLP_concat,0.2,256,512,512,max,resnet50,,,,720
721,video_MLP_concat,0.2,256,512,256,max,resnet50,,,,721
722,video_MLP_concat,0.2,256,512,128,max,resnet50,,,,722
723,video_MLP_concat,0.2,256,512,0,max,resnet50,,,,723
724,video_MLP_concat,0.2,256,256,512,max,resnet50,,,,724
725,video_MLP_concat,0.2,256,256,256,max,resnet50,,,,725
726,video_MLP_concat,0.2,256,256,128,max,resnet50,,,,726
727,video_MLP_concat,0.2,256,256,0,max,resnet50,,,,727
728,video_MLP_concat,0.2,256,128,512,max,resnet50,,,,728
729,video_MLP_concat,0.2,256,128,256,max,resnet50,,,,729
730,video_MLP_concat,0.2,256,128,128,max,resnet50,,,,730
731,video_MLP_concat,0.2,256,128,0,max,resnet50,,,,731
732,video_MLP_concat,0.2,256,0,512,max,resnet50,,,,732
733,video_MLP_concat,0.2,256,0,256,max,resnet50,,,,733
734,video_MLP_concat,0.2,256,0,128,max,resnet50,,,,734
735,video_MLP_concat,0.2,256,0,0,max,resnet50,,,,735
736,video_MLP_concat,0.2,128,512,512,max,resnet50,,,,736
737,video_MLP_concat,0.2,128,512,256,max,resnet50,,,,737
738,video_MLP_concat,0.2,128,512,128,max,resnet50,,,,738
739,video_MLP_concat,0.2,128,512,0,max,resnet50,,,,739
740,video_MLP_concat,0.2,128,256,512,max,resnet50,,,,740
741,video_MLP_concat,0.2,128,256,256,max,resnet50,,,,741
742,video_MLP_concat,0.2,128,256,128,max,resnet50,,,,742
743,video_MLP_concat,0.2,128,256,0,max,resnet50,,,,743
744,video_MLP_concat,0.2,128,128,512,max,resnet50,,,,744
745,video_MLP_concat,0.2,128,128,256,max,resnet50,,,,745
746,video_MLP_concat,0.2,128,128,128,max,resnet50,,,,746
747,video_MLP_concat,0.2,128,128,0,max,resnet50,,,,747
748,video_MLP_concat,0.2,128,0,512,max,resnet50,,,,748
749,video_MLP_concat,0.2,128,0,256,max,resnet50,,,,749
750,video_MLP_concat,0.2,128,0,128,max,resnet50,,,,750
751,video_MLP_concat,0.2,128,0,0,max,resnet50,,,,751
752,video_MLP_concat,0.2,0,512,512,max,resnet50,,,,752
753,video_MLP_concat,0.2,0,512,256,max,resnet50,,,,753
754,video_MLP_concat,0.2,0,512,128,max,resnet50,,,,754
755,video_MLP_concat,0.2,0,512,0,max,resnet50,,,,755
756,video_MLP_concat,0.2,0,256,512,max,resnet50,,,,756
757,video_MLP_concat,0.2,0,256,256,max,resnet50,,,,757
758,video_MLP_concat,0.2,0,256,128,max,resnet50,,,,758
759,video_MLP_concat,0.2,0,256,0,max,resnet50,,,,759
760,video_MLP_concat,0.2,0,128,512,max,resnet50,,,,760
761,video_MLP_concat,0.2,0,128,256,max,resnet50,,,,761
762,video_MLP_concat,0.2,0,128,128,max,resnet50,,,,762
763,video_MLP_concat,0.2,0,128,0,max,resnet50,,,,763
764,video_MLP_concat,0.2,0,0,512,max,resnet50,,,,764
